0117	0500	0	15.566	0.406727977
0117	0600	0.144	16.714	0.43008524
0117	0700	0.511	18.066	0.442092919
0117	0800	1.044	19.12	0.395445647
0117	0900	1.553	20.203	0.304293017
0117	1000	2.005	21.32	0.215500002
0117	1100	2.328	22.382	0.153077188
0117	1200	2.5	23.149	0.104404379
0117	1300	2.509	23.622	0.1003065
0117	1400	2.355	23.806	0.125386117
0117	1500	2.032	23.585	0.214013443
0117	1600	1.557	22.965	0.353863628
0117	1700	0.963	22.079	0.525611675
0117	1800	0.353	20.912	0.628517691
0117	1900	0.028	19.402	0.657672496
0117	2000	0	18.026	0.646867475
0117	2100	0	17.241	0.56425649
0117	2200	0	16.524	0.423048064
0117	2300	0	15.904	0.341670535
0118	0000	0	15.383	0.43530867
0118	0100	0	14.895	0.31255196
0118	0200	0	14.494	0.365970157
0118	0300	0	14.168	0.353848819
0118	0400	0	13.951	0.37489535
0118	0500	0	13.777	0.400170161
0118	0600	0.144	15.082	0.410479117
0118	0700	0.53	16.927	0.410557365
0118	0800	1.084	18.314	0.387614331
0118	0900	1.629	19.708	0.330315102
0118	1000	2.002	21.043	0.243758907
0118	1100	2.237	22.21	0.16553091
0118	1200	2.308	23.12	0.131160639
0118	1300	2.242	23.785	0.105936652
0118	1400	1.928	24.038	0.148040018
0118	1500	1.514	23.859	0.254184515
0118	1600	1.068	23.274	0.419361694
0118	1700	0.913	22.758	0.546409775
0118	1800	0.369	21.592	0.638545225
0118	1900	0.033	19.524	0.701318443
0118	2000	0	17.73	0.68866591
0118	2100	0	16.611	0.571462021
0118	2200	0	15.708	0.416532192
0118	2300	0	15.039	0.270515856
0119	0000	0	14.524	0.341661864
0119	0100	0	14.116	0.291918788
0119	0200	0	14.001	0.348272959
0119	0300	0	14.044	0.348326859
0119	0400	0	13.984	0.384294411
0119	0500	0	13.692	0.395886416
0119	0600	0.152	14.342	0.475324379
0119	0700	0.5	16.1	0.466281203
0119	0800	0.504	17.52	0.373898143
0119	0900	0.81	19.21	0.270508395
0119	1000	1.553	21.918	0.206361981
0119	1100	2.249	24.916	0.16456294
0119	1200	2.485	26.915	0.16729605
0119	1300	2.476	28.124	0.198617521
0119	1400	2.297	28.838	0.280534515
0119	1500	1.977	29.121	0.411076932
0119	1600	1.499	28.981	0.606685893
0119	1700	0.935	28.442	0.809877847
0119	1800	0.357	27.325	0.927696749
0119	1900	0.022	25.218	0.918799406
0119	2000	0	24.003	0.870980416
0119	2100	0	22.36	0.739421687
0119	2200	0	22.098	0.565104578
0119	2300	0	22.104	0.421259092
0120	0000	0	21.58	0.494001574
0120	0100	0	20.897	0.367528156
0120	0200	0	20.708	0.407777679
0120	0300	0	20.929	0.434462173
0120	0400	0	21.079	0.452419746
0120	0500	0	21.121	0.478654696
0120	0600	0.123	21.503	0.556438275
0120	0700	0.219	22.264	0.612500283
0120	0800	0.272	22.458	0.624201044
0120	0900	0.429	22.923	0.601810114
0120	1000	0.676	24.138	0.596839058
0120	1100	1.426	26.804	0.512756925
0120	1200	2.051	29.678	0.462127955
0120	1300	1.955	30.033	0.50570921
0120	1400	1.842	29.138	0.585644333
0120	1500	1.623	28.117	0.594380563
0120	1600	1.388	27.072	0.708071451
0120	1700	0.885	25.38	0.788048446
0120	1800	0.356	23.004	0.823343292
0120	1900	0.029	20.725	0.800017512
0120	2000	0	19.549	0.754121939
0120	2100	0	18.929	0.65098741
0120	2200	0	18.513	0.495242685
0120	2300	0	18.171	0.338345426
0121	0000	0	17.847	0.445641984
0121	0100	0	17.57	0.323444058
0121	0200	0	17.448	0.400118296
0121	0300	0	17.326	0.404158527
0121	0400	0	17.261	0.424689011
0121	0500	0	17.122	0.444578785
0121	0600	0.143	17.516	0.524472875
0121	0700	0.551	18.752	0.551757094
0121	0800	1.158	20.337	0.493451516
0121	0900	1.662	21.924	0.446507097
0121	1000	2.044	23.429	0.396452699
0121	1100	2.315	24.699	0.342804997
